date,latitude,longitude,country,state,state_code,english_term,japanese_term,search_term_display,English Search Counts,Japanese Search Counts,location,geo_code,year,language_code
8/4/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
8/11/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
8/18/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
8/25/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
9/1/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
9/8/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
9/15/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
9/22/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
9/29/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
10/6/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
10/13/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
10/20/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
10/27/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
11/3/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
11/10/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
11/17/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
11/24/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
12/1/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
12/8/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
12/15/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
12/22/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
12/29/2024,34.7303,136.5086,Japan,Mie,24,Where to fish,どこで釣る,Where to fish,0,0,Tsu,JP-24,2024,bilingual
12/31/2023,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,54,Otsu,JP-25,2024,bilingual
1/7/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,59,Otsu,JP-25,2024,bilingual
1/14/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,56,Otsu,JP-25,2024,bilingual
1/21/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,45,Otsu,JP-25,2024,bilingual
1/28/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,46,Otsu,JP-25,2024,bilingual
2/4/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,54,Otsu,JP-25,2024,bilingual
2/11/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,53,Otsu,JP-25,2024,bilingual
2/18/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,60,Otsu,JP-25,2024,bilingual
2/25/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,80,Otsu,JP-25,2024,bilingual
3/3/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,54,Otsu,JP-25,2024,bilingual
3/10/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,63,Otsu,JP-25,2024,bilingual
3/17/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,55,Otsu,JP-25,2024,bilingual
3/24/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,89,Otsu,JP-25,2024,bilingual
3/31/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,66,Otsu,JP-25,2024,bilingual
4/7/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,55,Otsu,JP-25,2024,bilingual
4/14/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,80,Otsu,JP-25,2024,bilingual
4/21/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,51,Otsu,JP-25,2024,bilingual
4/28/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,93,Otsu,JP-25,2024,bilingual
5/5/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,46,Otsu,JP-25,2024,bilingual
5/12/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,63,Otsu,JP-25,2024,bilingual
5/19/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,94,Otsu,JP-25,2024,bilingual
5/26/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,58,Otsu,JP-25,2024,bilingual
6/2/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,83,Otsu,JP-25,2024,bilingual
6/9/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,60,Otsu,JP-25,2024,bilingual
6/16/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,91,Otsu,JP-25,2024,bilingual
6/23/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,68,Otsu,JP-25,2024,bilingual
6/30/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,43,Otsu,JP-25,2024,bilingual
7/7/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,56,Otsu,JP-25,2024,bilingual
7/14/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,51,Otsu,JP-25,2024,bilingual
7/21/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,58,Otsu,JP-25,2024,bilingual
7/28/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,0,Otsu,JP-25,2024,bilingual
8/4/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,100,Otsu,JP-25,2024,bilingual
8/11/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,94,Otsu,JP-25,2024,bilingual
8/18/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,40,Otsu,JP-25,2024,bilingual
8/25/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,62,Otsu,JP-25,2024,bilingual
9/1/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,79,Otsu,JP-25,2024,bilingual
9/8/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,38,Otsu,JP-25,2024,bilingual
9/15/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,86,Otsu,JP-25,2024,bilingual
9/22/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,92,Otsu,JP-25,2024,bilingual
9/29/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,79,Otsu,JP-25,2024,bilingual
10/6/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,71,Otsu,JP-25,2024,bilingual
10/13/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,82,Otsu,JP-25,2024,bilingual
10/20/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,56,Otsu,JP-25,2024,bilingual
10/27/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,64,Otsu,JP-25,2024,bilingual
11/3/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,46,Otsu,JP-25,2024,bilingual
11/10/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,75,Otsu,JP-25,2024,bilingual
11/17/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,65,Otsu,JP-25,2024,bilingual
11/24/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,46,Otsu,JP-25,2024,bilingual
12/1/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,52,Otsu,JP-25,2024,bilingual
12/8/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,0,Otsu,JP-25,2024,bilingual
12/15/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,53,Otsu,JP-25,2024,bilingual
12/22/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,39,Otsu,JP-25,2024,bilingual
12/29/2024,35.0045,135.8686,Japan,Shiga,25,Bass Fishing,バス釣り,Bass Fishing,0,76,Otsu,JP-25,2024,bilingual
1/7/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
1/14/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
1/21/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
1/28/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
2/4/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
2/11/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
2/18/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
2/25/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
3/3/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
3/10/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
3/17/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
3/24/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
3/31/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
4/7/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
4/14/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
4/21/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
4/28/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
5/5/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
5/12/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
5/19/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
5/26/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
6/2/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
6/9/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
6/16/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
6/23/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
6/30/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
7/7/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
7/14/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
7/21/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
7/28/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
8/4/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
8/11/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
8/18/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
8/25/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
9/1/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
9/8/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
9/15/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
9/22/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
9/29/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
10/6/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
10/13/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
10/20/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
10/27/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
11/3/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
11/10/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
11/17/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
11/24/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
12/1/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
12/8/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
12/15/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
12/22/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
12/29/2024,35.0045,135.8686,Japan,Shiga,25,Cleaning Fish,魚を掃除,Cleaning Fish,0,0,Otsu,JP-25,2024,bilingual
1/7/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
1/14/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
1/21/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
1/28/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
2/4/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
2/11/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
2/18/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
2/25/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
3/3/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
3/10/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
3/17/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
3/24/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
3/31/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
4/7/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
4/14/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
4/21/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
4/28/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
5/5/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
5/12/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
5/19/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
5/26/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
6/2/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
6/9/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
6/16/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
6/23/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
6/30/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
7/7/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
7/14/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
7/21/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
7/28/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
8/4/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
8/11/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
8/18/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
8/25/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
9/1/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
9/8/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
9/15/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
9/22/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
9/29/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
10/6/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
10/13/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
10/20/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
10/27/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
11/3/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
11/10/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
11/17/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
11/24/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
12/1/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
12/8/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
12/15/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
12/22/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
12/29/2024,35.0045,135.8686,Japan,Shiga,25,Cooking Fish,魚を料理,Cooking Fish,0,0,Otsu,JP-25,2024,bilingual
12/31/2023,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,68,Otsu,JP-25,2024,bilingual
1/7/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,5,63,Otsu,JP-25,2024,bilingual
1/14/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,64,Otsu,JP-25,2024,bilingual
1/21/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,46,Otsu,JP-25,2024,bilingual
1/28/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,55,Otsu,JP-25,2024,bilingual
2/4/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,6,54,Otsu,JP-25,2024,bilingual
2/11/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,52,Otsu,JP-25,2024,bilingual
2/18/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,50,Otsu,JP-25,2024,bilingual
2/25/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,54,Otsu,JP-25,2024,bilingual
3/3/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,55,Otsu,JP-25,2024,bilingual
3/10/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,54,Otsu,JP-25,2024,bilingual
3/17/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,70,Otsu,JP-25,2024,bilingual
3/24/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,57,Otsu,JP-25,2024,bilingual
3/31/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,64,Otsu,JP-25,2024,bilingual
4/7/2024,35.0045,135.8686,Japan,Shiga,25,Fishing,釣り,Fishing,0,70,Otsu,JP-25,2024,bilingual
