date,latitude,longitude,country,value,location,geo_code,search_term,year,language,translated_term
2024-05-12,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-05-19,-3.7319,-38.5267,Brazil,65,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-05-26,-3.7319,-38.5267,Brazil,51,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-06-02,-3.7319,-38.5267,Brazil,51,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-06-09,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-06-16,-3.7319,-38.5267,Brazil,35,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-06-23,-3.7319,-38.5267,Brazil,37,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-06-30,-3.7319,-38.5267,Brazil,43,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-07-07,-3.7319,-38.5267,Brazil,51,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-07-14,-3.7319,-38.5267,Brazil,43,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-07-21,-3.7319,-38.5267,Brazil,48,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-07-28,-3.7319,-38.5267,Brazil,47,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-08-04,-3.7319,-38.5267,Brazil,42,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-08-11,-3.7319,-38.5267,Brazil,35,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-08-18,-3.7319,-38.5267,Brazil,43,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-08-25,-3.7319,-38.5267,Brazil,33,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-09-01,-3.7319,-38.5267,Brazil,50,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-09-08,-3.7319,-38.5267,Brazil,46,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-09-15,-3.7319,-38.5267,Brazil,43,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-09-22,-3.7319,-38.5267,Brazil,58,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-09-29,-3.7319,-38.5267,Brazil,43,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-10-06,-3.7319,-38.5267,Brazil,42,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-10-13,-3.7319,-38.5267,Brazil,39,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-10-20,-3.7319,-38.5267,Brazil,41,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-10-27,-3.7319,-38.5267,Brazil,61,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-11-03,-3.7319,-38.5267,Brazil,29,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-11-10,-3.7319,-38.5267,Brazil,65,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-11-17,-3.7319,-38.5267,Brazil,75,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-11-24,-3.7319,-38.5267,Brazil,63,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-12-01,-3.7319,-38.5267,Brazil,78,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-12-08,-3.7319,-38.5267,Brazil,70,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-12-15,-3.7319,-38.5267,Brazil,80,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-12-22,-3.7319,-38.5267,Brazil,64,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2024-12-29,-3.7319,-38.5267,Brazil,100,Fortaleza,BR,Fishing Rod,2024,en,Fishing Rod
2023-12-31,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-01-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-01-14,-3.7319,-38.5267,Brazil,84,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-01-21,-3.7319,-38.5267,Brazil,71,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-01-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-02-04,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-02-11,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-02-18,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-02-25,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-03-03,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-03-10,-3.7319,-38.5267,Brazil,100,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-03-17,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-03-24,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-03-31,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-04-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-04-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-04-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-04-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-05-05,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-05-12,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-05-19,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-05-26,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-06-02,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-06-09,-3.7319,-38.5267,Brazil,72,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-06-16,-3.7319,-38.5267,Brazil,74,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-06-23,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-06-30,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-07-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-07-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-07-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-07-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-08-04,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-08-11,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-08-18,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-08-25,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-09-01,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-09-08,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-09-15,-3.7319,-38.5267,Brazil,69,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-09-22,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-09-29,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-10-06,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-10-13,-3.7319,-38.5267,Brazil,77,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-10-20,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-10-27,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-11-03,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-11-10,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-11-17,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-11-24,-3.7319,-38.5267,Brazil,79,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-12-01,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-12-08,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-12-15,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-12-22,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2024-12-29,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Fly Fishing,2024,en,Fly Fishing
2023-12-31,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-01-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-01-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-01-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-01-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-02-04,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-02-11,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-02-18,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-02-25,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-03-03,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-03-10,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-03-17,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-03-24,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-03-31,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-04-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-04-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-04-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-04-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-05-05,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-05-12,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-05-19,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-05-26,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-06-02,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-06-09,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-06-16,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-06-23,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-06-30,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-07-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-07-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-07-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-07-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-08-04,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-08-11,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-08-18,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-08-25,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-09-01,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-09-08,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-09-15,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-09-22,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-09-29,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-10-06,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-10-13,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-10-20,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-10-27,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-11-03,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-11-10,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-11-17,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-11-24,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-12-01,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-12-08,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-12-15,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-12-22,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2024-12-29,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Trout Fishing,2024,en,Trout Fishing
2023-12-31,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-01-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-01-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-01-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-01-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-02-04,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-02-11,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-02-18,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-02-25,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-03-03,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-03-10,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-03-17,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-03-24,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-03-31,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-04-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-04-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-04-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-04-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-05-05,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-05-12,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-05-19,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-05-26,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-06-02,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-06-09,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-06-16,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-06-23,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-06-30,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-07-07,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-07-14,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-07-21,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-07-28,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-08-04,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-08-11,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-08-18,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-08-25,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-09-01,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-09-08,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-09-15,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-09-22,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-09-29,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-10-06,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-10-13,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-10-20,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-10-27,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-11-03,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-11-10,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-11-17,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-11-24,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-12-01,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-12-08,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-12-15,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-12-22,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
2024-12-29,-3.7319,-38.5267,Brazil,0,Fortaleza,BR,Where to fish,2024,en,Where to fish
